,game_identifier,image_path,centre_tile,context_string,features
18639,megaman,../data/context_data/megaman/@/-@@#@@   .png,@,-@@#@@   ,['empty']
20159,megaman,../data/context_data/megaman/@/#@@H@@H@@.png,@,#@@H@@H@@,['empty']
3664,lode_runner,../data/context_data/lode_runner/@/B@@b@@B@@.png,@,B@@b@@B@@,"['passable', 'empty']"
2807,lode_runner,../data/context_data/lode_runner/@/ b# @# @#.png,@, b# @# @#,"['passable', 'empty']"
14740,lode_runner,../data/context_data/lode_runner/b/@bbGbbb@@.png,b,@bbGbbb@@,"['solid', 'breakable']"
22857,smb,../data/context_data/smb/-/--X------.png,-,--X------,"['passable', 'empty']"
14082,lode_runner,../data/context_data/lode_runner/b/G@G#bb#@@.png,b,G@G#bb#@@,"['solid', 'breakable']"
24847,loz,../data/context_data/loz/F/FIWIFWFFW.png,F,FIWIFWFFW,['solid']
18569,megaman,../data/context_data/megaman/l/#--#l-##l.png,l,#--#l-##l,"['passable', 'collectable']"
729,lode_runner,../data/context_data/lode_runner/G/#@B#Gb#@b.png,G,#@B#Gb#@b,"['passable', 'collectable']"
3016,lode_runner,../data/context_data/lode_runner/@/G@@@@@@@B.png,@,G@@@@@@@B,"['passable', 'empty']"
1016,lode_runner,../data/context_data/lode_runner/M/#b##M#   .png,M,#b##M#   ,"['solid', 'hazard']"
23223,smb,../data/context_data/smb/-/   ----oo.png,-,   ----oo,"['passable', 'empty']"
12542,lode_runner,../data/context_data/lode_runner/#/@@G@###@#.png,#,@@G@###@#,"['passable', 'climbable']"
19704,megaman,../data/context_data/megaman/#/#-@##@##@.png,#,#-@##@##@,['solid']
14409,lode_runner,../data/context_data/lode_runner/b/ bb bb @b.png,b, bb bb @b,"['solid', 'breakable']"
6137,lode_runner,../data/context_data/lode_runner/@/BBB#@@#b@.png,@,BBB#@@#b@,"['passable', 'empty']"
9254,lode_runner,../data/context_data/lode_runner/B/   bB@@@@.png,B,   bB@@@@,['solid']
22530,smb,../data/context_data/smb/X/>-X]XXXXX.png,X,>-X]XXXXX,['solid']
8546,lode_runner,../data/context_data/lode_runner/B/ B@ B@ bb.png,B, B@ B@ bb,['solid']
5514,lode_runner,../data/context_data/lode_runner/@/bbb@@bBBB.png,@,bbb@@bBBB,"['passable', 'empty']"
12566,lode_runner,../data/context_data/lode_runner/#/@#b-#b@@b.png,#,@#b-#b@@b,"['passable', 'climbable']"
23766,loz,../data/context_data/loz/P/WPFWPPWWW.png,P,WPFWPPWWW,"['element', 'block']"
9229,lode_runner,../data/context_data/lode_runner/B/@B@@B#@b#.png,B,@B@@B#@b#,['solid']
3218,lode_runner,../data/context_data/lode_runner/@/#@@#@@BB#.png,@,#@@#@@BB#,"['passable', 'empty']"
22847,smb,../data/context_data/smb/-/---E-XXXX.png,-,---E-XXXX,"['passable', 'empty']"
15022,lode_runner,../data/context_data/lode_runner/b/@B@bb@@@@.png,b,@B@bb@@@@,"['solid', 'breakable']"
4588,lode_runner,../data/context_data/lode_runner/@/@@B@@BB#b.png,@,@@B@@BB#b,"['passable', 'empty']"
614,lode_runner,../data/context_data/lode_runner/G/   -G@#b#.png,G,   -G@#b#,"['passable', 'collectable']"
17240,lode_runner,../data/context_data/lode_runner/b/@@#bbG@@@.png,b,@@#bbG@@@,"['solid', 'breakable']"
24101,loz,../data/context_data/loz/D/OOOWDDWWW.png,D,OOOWDDWWW,"['solid', 'openable']"
16521,lode_runner,../data/context_data/lode_runner/b/ B@ b@ B@.png,b, B@ b@ B@,"['solid', 'breakable']"
5595,lode_runner,../data/context_data/lode_runner/@/b@@B@@bbB.png,@,b@@B@@bbB,"['passable', 'empty']"
12543,lode_runner,../data/context_data/lode_runner/#/b@#@#bbbb.png,#,b@#@#bbbb,"['passable', 'climbable']"
12551,lode_runner,../data/context_data/lode_runner/#/B#BB#B@@@.png,#,B#BB#B@@@,"['passable', 'climbable']"
4645,lode_runner,../data/context_data/lode_runner/@/@@#M@#bb#.png,@,@@#M@#bb#,"['passable', 'empty']"
7683,lode_runner,../data/context_data/lode_runner/-/#@b#-@G#b.png,-,#@b#-@G#b,"['passable', 'climbable']"
1095,lode_runner,../data/context_data/lode_runner/@/@@@G@@#bb.png,@,@@@G@@#bb,"['passable', 'empty']"
4445,lode_runner,../data/context_data/lode_runner/@/ @@ @b @G.png,@, @@ @b @G,"['passable', 'empty']"
16577,lode_runner,../data/context_data/lode_runner/b/Gb#bb##-#.png,b,Gb#bb##-#,"['solid', 'breakable']"
16241,lode_runner,../data/context_data/lode_runner/b/GbbbbbG@@.png,b,GbbbbbG@@,"['solid', 'breakable']"
10091,lode_runner,../data/context_data/lode_runner/#/@@###@@#@.png,#,@@###@@#@,"['passable', 'climbable']"
9774,lode_runner,../data/context_data/lode_runner/#/@#@@#@E#B.png,#,@#@@#@E#B,"['passable', 'climbable']"
1038,lode_runner,../data/context_data/lode_runner/M/@@@@M@@@@.png,M,@@@@M@@@@,"['solid', 'hazard']"
18236,kid_icarus,../data/context_data/kid_icarus/#/#---##---.png,#,#---##---,['solid']
22312,smb,../data/context_data/smb/-/---X-XX-X.png,-,---X-XX-X,"['passable', 'empty']"
2515,lode_runner,../data/context_data/lode_runner/@/@##@@E   .png,@,@##@@E   ,"['passable', 'empty']"
13026,lode_runner,../data/context_data/lode_runner/b/G@Bbbbbb#.png,b,G@Bbbbbb#,"['solid', 'breakable']"
10982,lode_runner,../data/context_data/lode_runner/#/bb@@#@-#B.png,#,bb@@#@-#B,"['passable', 'climbable']"
11184,lode_runner,../data/context_data/lode_runner/#/ #b #b #G.png,#, #b #b #G,"['passable', 'climbable']"
1887,lode_runner,../data/context_data/lode_runner/@/bbbb@Mbbb.png,@,bbbb@Mbbb,"['passable', 'empty']"
21629,megaman,../data/context_data/megaman/#/#|-##----.png,#,#|-##----,['solid']
2990,lode_runner,../data/context_data/lode_runner/@/#@@@@@G@@.png,@,#@@@@@G@@,"['passable', 'empty']"
11228,lode_runner,../data/context_data/lode_runner/#/b#@b#M   .png,#,b#@b#M   ,"['passable', 'climbable']"
18230,kid_icarus,../data/context_data/kid_icarus/#/-##-##T##.png,#,-##-##T##,['solid']
10349,lode_runner,../data/context_data/lode_runner/#/B#@b#@b#b.png,#,B#@b#@b#b,"['passable', 'climbable']"
17825,kid_icarus,../data/context_data/kid_icarus/-/-------TT.png,-,-------TT,"['passable', 'empty']"
16707,lode_runner,../data/context_data/lode_runner/b/BB#bb#@@b.png,b,BB#bb#@@b,"['solid', 'breakable']"
2184,lode_runner,../data/context_data/lode_runner/@/---#@@#@b.png,@,---#@@#@b,"['passable', 'empty']"
4073,lode_runner,../data/context_data/lode_runner/@/G@@#@@bbb.png,@,G@@#@@bbb,"['passable', 'empty']"
5473,lode_runner,../data/context_data/lode_runner/@/ @@ @@ -@.png,@, @@ @@ -@,"['passable', 'empty']"
2523,lode_runner,../data/context_data/lode_runner/@/@@-@@b@@b.png,@,@@-@@b@@b,"['passable', 'empty']"
7238,lode_runner,../data/context_data/lode_runner/-/-@#@-#@@#.png,-,-@#@-#@@#,"['passable', 'climbable']"
15616,lode_runner,../data/context_data/lode_runner/b/-#@@bb@@@.png,b,-#@@bb@@@,"['solid', 'breakable']"
16407,lode_runner,../data/context_data/lode_runner/b/B@@bb#@Bb.png,b,B@@bb#@Bb,"['solid', 'breakable']"
1781,lode_runner,../data/context_data/lode_runner/@/bb@@@@@bb.png,@,bb@@@@@bb,"['passable', 'empty']"
18413,kid_icarus,../data/context_data/kid_icarus/#/ #- ## #D.png,#, #- ## #D,['solid']
17108,lode_runner,../data/context_data/lode_runner/b/bB@BbBbBB.png,b,bB@BbBbBB,"['solid', 'breakable']"
18070,kid_icarus,../data/context_data/kid_icarus/-/-----TH--.png,-,-----TH--,"['passable', 'empty']"
5544,lode_runner,../data/context_data/lode_runner/@/@@#E@#b@@.png,@,@@#E@#b@@,"['passable', 'empty']"
837,lode_runner,../data/context_data/lode_runner/G/---@G@---.png,G,---@G@---,"['passable', 'collectable']"
9275,lode_runner,../data/context_data/lode_runner/B/---BBB@@B.png,B,---BBB@@B,['solid']
5035,lode_runner,../data/context_data/lode_runner/@/ @@ @@ BB.png,@, @@ @@ BB,"['passable', 'empty']"
23336,smb,../data/context_data/smb/-/-SS-----?.png,-,-SS-----?,"['passable', 'empty']"
22465,smb,../data/context_data/smb/</--E-<>-[].png,<,--E-<>-[],"['solid', 'pipe']"
706,lode_runner,../data/context_data/lode_runner/G/b@@bGGBBb.png,G,b@@bGGBBb,"['passable', 'collectable']"
4662,lode_runner,../data/context_data/lode_runner/@/@@G@@@bbb.png,@,@@G@@@bbb,"['passable', 'empty']"
20186,megaman,../data/context_data/megaman/@/@@#@@#--#.png,@,@@#@@#--#,['empty']
24469,loz,../data/context_data/loz/F/FBFBFFWWW.png,F,FBFBFFWWW,['solid']
18939,megaman,../data/context_data/megaman/-/--W--B--B.png,-,--W--B--B,"['passable', 'empty']"
8818,lode_runner,../data/context_data/lode_runner/B/@@@bB@@Bb.png,B,@@@bB@@Bb,['solid']
10879,lode_runner,../data/context_data/lode_runner/#/@#b@#@b#b.png,#,@#b@#@b#b,"['passable', 'climbable']"
14703,lode_runner,../data/context_data/lode_runner/b/@E#bb#@@#.png,b,@E#bb#@@#,"['solid', 'breakable']"
13749,lode_runner,../data/context_data/lode_runner/b/bbGbbb@@b.png,b,bbGbbb@@b,"['solid', 'breakable']"
6875,lode_runner,../data/context_data/lode_runner/-/@#@@-#b@#.png,-,@#@@-#b@#,"['passable', 'climbable']"
8761,lode_runner,../data/context_data/lode_runner/B/   @B@@B@.png,B,   @B@@B@,['solid']
5747,lode_runner,../data/context_data/lode_runner/@/--#@@@bb#.png,@,--#@@@bb#,"['passable', 'empty']"
24476,loz,../data/context_data/loz/F/DDDPFPFFF.png,F,DDDPFPFFF,['solid']
12221,lode_runner,../data/context_data/lode_runner/#/@@#b#bb#b.png,#,@@#b#bb#b,"['passable', 'climbable']"
21096,megaman,../data/context_data/megaman/#/##|#####-.png,#,##|#####-,['solid']
20098,megaman,../data/context_data/megaman/#/#--#####-.png,#,#--#####-,['solid']
9406,lode_runner,../data/context_data/lode_runner/B/@B@@B@GBG.png,B,@B@@B@GBG,['solid']
9510,lode_runner,../data/context_data/lode_runner/B/bB-bB@bB@.png,B,bB-bB@bB@,['solid']
10638,lode_runner,../data/context_data/lode_runner/#/G#bb#bb#@.png,#,G#bb#bb#@,"['passable', 'climbable']"
15489,lode_runner,../data/context_data/lode_runner/b/G@bbb@-@b.png,b,G@bbb@-@b,"['solid', 'breakable']"
17065,lode_runner,../data/context_data/lode_runner/b/GG@bbbbb@.png,b,GG@bbbbb@,"['solid', 'breakable']"
25066,loz,../data/context_data/loz/W/-WWMWWWWW.png,W,-WWMWWWWW,"['solid', 'wall']"
19757,megaman,../data/context_data/megaman/#/--L#####-.png,#,--L#####-,['solid']
1065,lode_runner,../data/context_data/lode_runner/@/@@B@@Bbb@.png,@,@@B@@Bbb@,"['passable', 'empty']"
15680,lode_runner,../data/context_data/lode_runner/b/G@@BbBbbb.png,b,G@@BbBbbb,"['solid', 'breakable']"
2903,lode_runner,../data/context_data/lode_runner/@/@@ @@ Bb .png,@,@@ @@ Bb ,"['passable', 'empty']"
4607,lode_runner,../data/context_data/lode_runner/@/---@@@b@#.png,@,---@@@b@#,"['passable', 'empty']"
5627,lode_runner,../data/context_data/lode_runner/@/@-##@-#@-.png,@,@-##@-#@-,"['passable', 'empty']"
2134,lode_runner,../data/context_data/lode_runner/@/bb@b@@b@@.png,@,bb@b@@b@@,"['passable', 'empty']"
12712,lode_runner,../data/context_data/lode_runner/#/@@@@###@@.png,#,@@@@###@@,"['passable', 'climbable']"
11775,lode_runner,../data/context_data/lode_runner/#/--@B#@BBB.png,#,--@B#@BBB,"['passable', 'climbable']"
3991,lode_runner,../data/context_data/lode_runner/@/bbb-@@Gb#.png,@,bbb-@@Gb#,"['passable', 'empty']"
23938,loz,../data/context_data/loz/-/--W--WWWW.png,-,--W--WWWW,"['passable', 'empty']"
4570,lode_runner,../data/context_data/lode_runner/@/@bb@@@bbb.png,@,@bb@@@bbb,"['passable', 'empty']"
24575,loz,../data/context_data/loz/F/WBFDFFDFF.png,F,WBFDFFDFF,['solid']
16997,lode_runner,../data/context_data/lode_runner/b/@bbbbGG@b.png,b,@bbbbGG@b,"['solid', 'breakable']"
6622,lode_runner,../data/context_data/lode_runner/E/bbb@E@G@@.png,E,bbb@E@G@@,"['solid', 'hazard']"
16996,lode_runner,../data/context_data/lode_runner/b/@BG@bb@@@.png,b,@BG@bb@@@,"['solid', 'breakable']"
22983,smb,../data/context_data/smb/-/------XX-.png,-,------XX-,"['passable', 'empty']"
18995,megaman,../data/context_data/megaman/-/|-#|-####.png,-,|-#|-####,"['passable', 'empty']"
18715,megaman,../data/context_data/megaman/-/###--#   .png,-,###--#   ,"['passable', 'empty']"
25147,loz,../data/context_data/loz/W/PWWPWWPWW.png,W,PWWPWWPWW,"['solid', 'wall']"
4620,lode_runner,../data/context_data/lode_runner/@/   @@@---.png,@,   @@@---,"['passable', 'empty']"
11406,lode_runner,../data/context_data/lode_runner/#/#@@@##bb#.png,#,#@@@##bb#,"['passable', 'climbable']"
4248,lode_runner,../data/context_data/lode_runner/@/bbb@@bbb#.png,@,bbb@@bbb#,"['passable', 'empty']"
9987,lode_runner,../data/context_data/lode_runner/#/@#@-#@@#-.png,#,@#@-#@@#-,"['passable', 'climbable']"
16589,lode_runner,../data/context_data/lode_runner/b/@G @b @@ .png,b,@G @b @@ ,"['solid', 'breakable']"
12921,lode_runner,../data/context_data/lode_runner/b/@@@BbB@@#.png,b,@@@BbB@@#,"['solid', 'breakable']"
13995,lode_runner,../data/context_data/lode_runner/b/G@@bb@@G@.png,b,G@@bb@@G@,"['solid', 'breakable']"
11157,lode_runner,../data/context_data/lode_runner/#/@#bG#Gbbb.png,#,@#bG#Gbbb,"['passable', 'climbable']"
7420,lode_runner,../data/context_data/lode_runner/-/@-#@-#-@#.png,-,@-#@-#-@#,"['passable', 'climbable']"
8726,lode_runner,../data/context_data/lode_runner/B/#@@BBBB@@.png,B,#@@BBBB@@,['solid']
25132,loz,../data/context_data/loz/W/ WW WW WW.png,W, WW WW WW,"['solid', 'wall']"
9481,lode_runner,../data/context_data/lode_runner/B/b@G@BB@@@.png,B,b@G@BB@@@,['solid']
9990,lode_runner,../data/context_data/lode_runner/#/b#bb#B@#@.png,#,b#bb#B@#@,"['passable', 'climbable']"
5289,lode_runner,../data/context_data/lode_runner/@/@bbb@b@bb.png,@,@bbb@b@bb,"['passable', 'empty']"
12581,lode_runner,../data/context_data/lode_runner/#/######@GE.png,#,######@GE,"['passable', 'climbable']"
11,lode_runner,../data/context_data/lode_runner/G/BBBGG@BB#.png,G,BBBGG@BB#,"['passable', 'collectable']"
20310,megaman,../data/context_data/megaman/-/M-#------.png,-,M-#------,"['passable', 'empty']"
16767,lode_runner,../data/context_data/lode_runner/b/#GG#bb@@@.png,b,#GG#bb@@@,"['solid', 'breakable']"
13692,lode_runner,../data/context_data/lode_runner/b/@@#@bb---.png,b,@@#@bb---,"['solid', 'breakable']"
7772,lode_runner,../data/context_data/lode_runner/B/#@@BBB   .png,B,#@@BBB   ,['solid']
19711,megaman,../data/context_data/megaman/#/L--######.png,#,L--######,['solid']
23147,smb,../data/context_data/smb/-/   -----?.png,-,   -----?,"['passable', 'empty']"
13451,lode_runner,../data/context_data/lode_runner/b/---bb@bbb.png,b,---bb@bbb,"['solid', 'breakable']"
24465,loz,../data/context_data/loz/F/DDWFFPFFP.png,F,DDWFFPFFP,['solid']
1582,lode_runner,../data/context_data/lode_runner/@/@@b@@B#BB.png,@,@@b@@B#BB,"['passable', 'empty']"
2840,lode_runner,../data/context_data/lode_runner/@/b@@@@@@@G.png,@,b@@@@@@@G,"['passable', 'empty']"
695,lode_runner,../data/context_data/lode_runner/G/###@G####.png,G,###@G####,"['passable', 'collectable']"
15421,lode_runner,../data/context_data/lode_runner/b/bG@@bb   .png,b,bG@@bb   ,"['solid', 'breakable']"
5970,lode_runner,../data/context_data/lode_runner/@/@@@b@###B.png,@,@@@b@###B,"['passable', 'empty']"
24809,loz,../data/context_data/loz/F/FFFPFPPFP.png,F,FFFPFPPFP,['solid']
1249,lode_runner,../data/context_data/lode_runner/@/@@@M@@b#@.png,@,@@@M@@b#@,"['passable', 'empty']"
20541,megaman,../data/context_data/megaman/-/##----###.png,-,##----###,"['passable', 'empty']"
16451,lode_runner,../data/context_data/lode_runner/b/@@EBbb   .png,b,@@EBbb   ,"['solid', 'breakable']"
19390,megaman,../data/context_data/megaman/|/----|--|-.png,|,----|--|-,"['passable', 'climbable']"
12804,lode_runner,../data/context_data/lode_runner/b/b#G@bbGbb.png,b,b#G@bbGbb,"['solid', 'breakable']"
24081,loz,../data/context_data/loz/D/WWWWDDIIF.png,D,WWWWDDIIF,"['solid', 'openable']"
25080,loz,../data/context_data/loz/W/FWWPWWPWW.png,W,FWWPWWPWW,"['solid', 'wall']"
10785,lode_runner,../data/context_data/lode_runner/#/b#b@#b#b#.png,#,b#b@#b#b#,"['passable', 'climbable']"
664,lode_runner,../data/context_data/lode_runner/G/@@E@G@bbb.png,G,@@E@G@bbb,"['passable', 'collectable']"
15219,lode_runner,../data/context_data/lode_runner/b/   @bbb@@.png,b,   @bbb@@,"['solid', 'breakable']"
10775,lode_runner,../data/context_data/lode_runner/#/@#b@#b#E#.png,#,@#b@#b#E#,"['passable', 'climbable']"
82,lode_runner,../data/context_data/lode_runner/G/@@@-G@bb@.png,G,@@@-G@bb@,"['passable', 'collectable']"
24991,loz,../data/context_data/loz/F/PPPFFPPFP.png,F,PPPFFPPFP,['solid']
13507,lode_runner,../data/context_data/lode_runner/b/@@Gbbb---.png,b,@@Gbbb---,"['solid', 'breakable']"
14087,lode_runner,../data/context_data/lode_runner/b/Gb#bb#@@#.png,b,Gb#bb#@@#,"['solid', 'breakable']"
4003,lode_runner,../data/context_data/lode_runner/@/BB@#@b#@@.png,@,BB@#@b#@@,"['passable', 'empty']"
2720,lode_runner,../data/context_data/lode_runner/@/@@@G@#BB#.png,@,@@@G@#BB#,"['passable', 'empty']"
21154,megaman,../data/context_data/megaman/#/|-@|#@|-@.png,#,|-@|#@|-@,['solid']
24327,loz,../data/context_data/loz/B/FBFFBFFBS.png,B,FBFFBFFBS,"['solid', 'block']"
22327,smb,../data/context_data/smb/-/   ----?-.png,-,   ----?-,"['passable', 'empty']"
8312,lode_runner,../data/context_data/lode_runner/B/#b##B##@#.png,B,#b##B##@#,['solid']
23173,smb,../data/context_data/smb/-/   ---SS-.png,-,   ---SS-,"['passable', 'empty']"
20361,megaman,../data/context_data/megaman/-/|##|-#|##.png,-,|##|-#|##,"['passable', 'empty']"
7415,lode_runner,../data/context_data/lode_runner/-/@@@E-@b@#.png,-,@@@E-@b@#,"['passable', 'climbable']"
17973,kid_icarus,../data/context_data/kid_icarus/-/MM#------.png,-,MM#------,"['passable', 'empty']"
10671,lode_runner,../data/context_data/lode_runner/#/b#-@#@@#-.png,#,b#-@#@@#-,"['passable', 'climbable']"
21961,smb,../data/context_data/smb/-/--X---   .png,-,--X---   ,"['passable', 'empty']"
22529,smb,../data/context_data/smb/X/X--XX-XXX.png,X,X--XX-XXX,['solid']
8216,lode_runner,../data/context_data/lode_runner/B/@@#BBBG@G.png,B,@@#BBBG@G,['solid']
14640,lode_runner,../data/context_data/lode_runner/b/G@@bbb-@b.png,b,G@@bbb-@b,"['solid', 'breakable']"
15162,lode_runner,../data/context_data/lode_runner/b/GG#bbb--#.png,b,GG#bbb--#,"['solid', 'breakable']"
3323,lode_runner,../data/context_data/lode_runner/@/bbG@@@@@@.png,@,bbG@@@@@@,"['passable', 'empty']"
22938,smb,../data/context_data/smb/-/   ---ooo.png,-,   ---ooo,"['passable', 'empty']"
3319,lode_runner,../data/context_data/lode_runner/@/@@@G@@bbG.png,@,@@@G@@bbG,"['passable', 'empty']"
24769,loz,../data/context_data/loz/F/DFFDFBWFF.png,F,DFFDFBWFF,['solid']
20686,megaman,../data/context_data/megaman/-/--#--B--B.png,-,--#--B--B,"['passable', 'empty']"
21977,smb,../data/context_data/smb/-/E-E------.png,-,E-E------,"['passable', 'empty']"
16493,lode_runner,../data/context_data/lode_runner/b/bbbBb@bbb.png,b,bbbBb@bbb,"['solid', 'breakable']"
11095,lode_runner,../data/context_data/lode_runner/#/B#b@#b@#B.png,#,B#b@#b@#B,"['passable', 'climbable']"
18700,megaman,../data/context_data/megaman/-/------L--.png,-,------L--,"['passable', 'empty']"
14271,lode_runner,../data/context_data/lode_runner/b/@BB@bBbbb.png,b,@BB@bBbbb,"['solid', 'breakable']"
15612,lode_runner,../data/context_data/lode_runner/b/Bbbbb-b--.png,b,Bbbbb-b--,"['solid', 'breakable']"
13760,lode_runner,../data/context_data/lode_runner/b/#bb@bb@bb.png,b,#bb@bb@bb,"['solid', 'breakable']"
23171,smb,../data/context_data/smb/-/------QQQ.png,-,------QQQ,"['passable', 'empty']"
12166,lode_runner,../data/context_data/lode_runner/#/G##B##B##.png,#,G##B##B##,"['passable', 'climbable']"
20382,megaman,../data/context_data/megaman/-/--H------.png,-,--H------,"['passable', 'empty']"
19102,megaman,../data/context_data/megaman/-/#-##-#H--.png,-,#-##-#H--,"['passable', 'empty']"
23843,loz,../data/context_data/loz/P/FFPPPPWWW.png,P,FFPPPPWWW,"['element', 'block']"
12493,lode_runner,../data/context_data/lode_runner/#/@#@@#G#BB.png,#,@#@@#G#BB,"['passable', 'climbable']"
15403,lode_runner,../data/context_data/lode_runner/b/b@@@bb-@b.png,b,b@@@bb-@b,"['solid', 'breakable']"
20208,megaman,../data/context_data/megaman/@/@@#@@#@@@.png,@,@@#@@#@@@,['empty']
19725,megaman,../data/context_data/megaman/#/   ######.png,#,   ######,['solid']
11722,lode_runner,../data/context_data/lode_runner/#/@EG@#bG#b.png,#,@EG@#bG#b,"['passable', 'climbable']"
510,lode_runner,../data/context_data/lode_runner/G/@GG@G@GG@.png,G,@GG@G@GG@,"['passable', 'collectable']"
18610,megaman,../data/context_data/megaman/@/@@@@@@#--.png,@,@@@@@@#--,['empty']
9505,lode_runner,../data/context_data/lode_runner/B/@@@bBbG@@.png,B,@@@bBbG@@,['solid']
13230,lode_runner,../data/context_data/lode_runner/b/ #G bb @@.png,b, #G bb @@,"['solid', 'breakable']"
19584,megaman,../data/context_data/megaman/#/###-##---.png,#,###-##---,['solid']
21027,megaman,../data/context_data/megaman/B/#|-#BB#BB.png,B,#|-#BB#BB,"['solid', 'breakable']"
4903,lode_runner,../data/context_data/lode_runner/@/@bb@@@@EG.png,@,@bb@@@@EG,"['passable', 'empty']"
24046,loz,../data/context_data/loz/D/FFFDDWWWW.png,D,FFFDDWWWW,"['solid', 'openable']"
2001,lode_runner,../data/context_data/lode_runner/@/@bb@@@@@-.png,@,@bb@@@@@-,"['passable', 'empty']"
23120,smb,../data/context_data/smb/-/X-------B.png,-,X-------B,"['passable', 'empty']"
9129,lode_runner,../data/context_data/lode_runner/B/   bBBBBB.png,B,   bBBBBB,['solid']
5608,lode_runner,../data/context_data/lode_runner/@/BBb@@@@@@.png,@,BBb@@@@@@,"['passable', 'empty']"
17315,lode_runner,../data/context_data/lode_runner/b/b@ bb    .png,b,b@ bb    ,"['solid', 'breakable']"
10835,lode_runner,../data/context_data/lode_runner/#/B#@B#@@#G.png,#,B#@B#@@#G,"['passable', 'climbable']"
6787,lode_runner,../data/context_data/lode_runner/-/------b@@.png,-,------b@@,"['passable', 'climbable']"
8517,lode_runner,../data/context_data/lode_runner/B/bb bB BB .png,B,bb bB BB ,['solid']
16739,lode_runner,../data/context_data/lode_runner/b/@@@bbbbb#.png,b,@@@bbbbb#,"['solid', 'breakable']"
20749,megaman,../data/context_data/megaman/-/---M----M.png,-,---M----M,"['passable', 'empty']"
12324,lode_runner,../data/context_data/lode_runner/#/@@#-#b@#b.png,#,@@#-#b@#b,"['passable', 'climbable']"
25339,loz,../data/context_data/loz/W/W--WWWWWW.png,W,W--WWWWWW,"['solid', 'wall']"
17097,lode_runner,../data/context_data/lode_runner/b/bbbbb@bb-.png,b,bbbbb@bb-,"['solid', 'breakable']"
150,lode_runner,../data/context_data/lode_runner/G/bBbbGbbbb.png,G,bBbbGbbbb,"['passable', 'collectable']"
5382,lode_runner,../data/context_data/lode_runner/@/   -@@@#E.png,@,   -@@@#E,"['passable', 'empty']"
22774,smb,../data/context_data/smb/S/-SS-SS-XX.png,S,-SS-SS-XX,"['solid', 'breakable']"
22804,smb,../data/context_data/smb/Q/---SQQ---.png,Q,---SQQ---,['solid']
8687,lode_runner,../data/context_data/lode_runner/B/BbBbBBbbB.png,B,BbBbBBbbB,['solid']
13582,lode_runner,../data/context_data/lode_runner/b/bbGbbbbbG.png,b,bbGbbbbbG,"['solid', 'breakable']"
15832,lode_runner,../data/context_data/lode_runner/b/ GG bb bb.png,b, GG bb bb,"['solid', 'breakable']"
10492,lode_runner,../data/context_data/lode_runner/#/-#b@#@@#@.png,#,-#b@#@@#@,"['passable', 'climbable']"
3401,lode_runner,../data/context_data/lode_runner/@/b@@b@bbGb.png,@,b@@b@bbGb,"['passable', 'empty']"
2297,lode_runner,../data/context_data/lode_runner/@/#@#E@E@@@.png,@,#@#E@E@@@,"['passable', 'empty']"
9045,lode_runner,../data/context_data/lode_runner/B/#B##B#Bb#.png,B,#B##B#Bb#,['solid']
8275,lode_runner,../data/context_data/lode_runner/B/B#@BBB@@@.png,B,B#@BBB@@@,['solid']
2475,lode_runner,../data/context_data/lode_runner/@/@@@G@@bBb.png,@,@@@G@@bBb,"['passable', 'empty']"
4625,lode_runner,../data/context_data/lode_runner/@/bb#G@#BBb.png,@,bb#G@#BBb,"['passable', 'empty']"
8532,lode_runner,../data/context_data/lode_runner/B/@b#bBBbbb.png,B,@b#bBBbbb,['solid']
6080,lode_runner,../data/context_data/lode_runner/@/---@@@G@@.png,@,---@@@G@@,"['passable', 'empty']"
20571,megaman,../data/context_data/megaman/-/-----#L-#.png,-,-----#L-#,"['passable', 'empty']"
8540,lode_runner,../data/context_data/lode_runner/B/b@@BBB   .png,B,b@@BBB   ,['solid']
14335,lode_runner,../data/context_data/lode_runner/b/@BB@bbbbb.png,b,@BB@bbbbb,"['solid', 'breakable']"
7713,lode_runner,../data/context_data/lode_runner/-/#@-#-@#@G.png,-,#@-#-@#@G,"['passable', 'climbable']"
5853,lode_runner,../data/context_data/lode_runner/@/bb@b@-b@-.png,@,bb@b@-b@-,"['passable', 'empty']"
6851,lode_runner,../data/context_data/lode_runner/-/@@@b--@bG.png,-,@@@b--@bG,"['passable', 'climbable']"
20407,megaman,../data/context_data/megaman/-/-------#|.png,-,-------#|,"['passable', 'empty']"
5644,lode_runner,../data/context_data/lode_runner/@/@@@B@@Bbb.png,@,@@@B@@Bbb,"['passable', 'empty']"
15545,lode_runner,../data/context_data/lode_runner/b/@G@Bbb---.png,b,@G@Bbb---,"['solid', 'breakable']"
2103,lode_runner,../data/context_data/lode_runner/@/--#@@#Bb#.png,@,--#@@#Bb#,"['passable', 'empty']"
9360,lode_runner,../data/context_data/lode_runner/B/#@M#Bb#@@.png,B,#@M#Bb#@@,['solid']
14485,lode_runner,../data/context_data/lode_runner/b/EG bb bb .png,b,EG bb bb ,"['solid', 'breakable']"
12588,lode_runner,../data/context_data/lode_runner/#/bbb###b#@.png,#,bbb###b#@,"['passable', 'climbable']"
15941,lode_runner,../data/context_data/lode_runner/b/@bb@bB@bB.png,b,@bb@bB@bB,"['solid', 'breakable']"
8921,lode_runner,../data/context_data/lode_runner/B/#B##B##B#.png,B,#B##B##B#,['solid']
